pre_skeleton_id,post_skeleton_id,weight
4598109,11638511,6
4598109,11638519,1
4598109,11638642,2
4598109,11642340,1
4598109,11642346,1
4598109,11642745,1
4598109,11642944,3
4598109,11642950,1
4598109,11687553,1
4598109,11868260,6
4598109,11966388,1
4598109,13142932,2
4598109,13175136,3
4598109,14517691,3
4598109,14812545,5
4598109,15242799,1
4598109,15245161,1
4598109,15253684,1
4598109,15253921,16
4598109,15924717,6
4598109,16018440,1
4598109,16300445,1
4598109,16302945,1
4598109,16429526,1
4598109,16500055,2
4598109,16547862,1
4598109,16575803,9
4598109,16575995,1
4598109,16618892,1
4598109,17176882,1
4598109,17455903,1
4598109,17740547,2
4598363,2650887,7
4598363,4190567,6
4598363,4199033,1
4598363,4227544,2
4598363,4227831,1
4598363,4228105,1
4598363,4228119,2
4598363,4229950,2
4598363,4241192,2
4598363,4241237,6
4598363,4346154,1
4598363,4473922,4
4598363,4575178,7
4598363,5836197,2
4598363,7055857,10
4598363,7802210,14
4598363,7840791,2
4598363,8134698,1
4598363,8297018,22
4598363,8318813,3
4598363,8798010,2
4598363,8922644,18
4598363,8980589,22
4598363,9060993,3
4598363,9062992,1
4598363,9064208,4
4598363,9251793,9
4598363,9252296,1
4598363,10163418,4
4598363,10339991,1
4598363,11524047,38
4598363,13718916,2
4598363,13806524,1
4598363,13953356,1
4598363,15605297,1
4598363,15617305,26
4598363,15662776,5
4598363,15673454,5
4598363,15673715,1
4598363,15736398,2
4598363,16661250,1
4598363,16669624,1
4598363,16671658,1
4598363,16720240,2
4598363,16758011,1
4598363,16797672,6
4598363,16846805,10
4598363,16913476,1
4598363,17157797,1
4598363,17176927,11
4598363,17254367,1
4598363,17315288,2
4598363,17355757,32
4598363,17823994,1
4598363,18087135,1
4598363,18087454,1
4607160,17016974,16
4617479,4234009,1
4617479,4235139,1
4617479,4884579,13
4617479,6611894,7
4617479,7057894,4
4617479,7802210,1
4617479,8922644,1
4617479,10056280,1
4617479,12871993,7
4617479,14082322,1
4617479,15421363,1
4617479,16797672,3
4620453,2776773,1
4620453,3513134,1
4620453,3664102,4
4620453,3690921,8
4620453,3749442,1
4620453,3913629,1
4620453,4127707,7
4620453,4152020,2
4620453,4229950,34
4620453,4620453,2
4620453,5460197,1
4620453,5494737,1
4620453,5507096,2
4620453,7838186,1
4620453,7971031,4
4620453,7977834,1
4620453,8138616,1
4620453,8565131,2
4620453,8721825,1
4620453,9275210,6
4620453,9291437,2
4620453,9291474,2
4620453,9619416,1
4620453,9620006,1
4620453,9620015,1
4620453,9620612,1
4620453,9747710,4
4620453,9808146,1
4620453,10293348,10
4620453,11826171,5
4620453,12096546,2
4620453,13802896,1
4620453,16295132,1
4620453,16341252,1
4620453,16393645,1
4620453,16393651,1
4620453,16393656,1
4620453,17720575,1
4620453,17963638,2
4620453,19056818,1
4635057,4108016,8
4635057,4154421,2
4635057,4206718,1
4635057,4208163,1
4635057,4208229,1
4635057,4231681,1
4635057,4231688,1
4635057,4279887,3
4635057,4427545,1
4635057,4427552,1
4635057,4427559,1
4635057,4427566,1
4635057,4530560,1
4635057,4531136,1
4635057,4531143,1
4635057,4535733,1
4635057,4535844,1
4635057,4535851,1
4635057,4535866,1
4635057,4535898,1
4635057,4570270,4
4635057,4607160,1
4635057,4635057,2
4635057,4635462,1
4635057,4635476,1
4635057,4635485,1
4635057,4635492,1
4635057,4635499,1
4635057,4635559,1
4635057,4635566,1
4635057,4635573,1
4635057,4635580,1
4635057,4636007,1
4635057,4636023,1
4635057,4636064,1
4635057,4636090,1
4635057,4636432,3
4635057,4766460,1
4635057,4766472,1
4635057,4780707,1
4635057,4926999,8
4635057,4985759,16
4635057,4986031,1
4635057,5118060,1
4635057,5289042,3
4635057,7187384,24
4635057,7582489,10
4635057,7982896,8
4635057,8654913,2
4635057,9088308,1
4635057,9091795,1
4635057,9164302,1
4635057,9164320,1
4635057,9207332,1
4635057,9214904,1
4635057,9214914,1
4635057,9215048,1
4635057,9215055,1
4635057,9215084,1
4635057,9215737,1
4635057,9215744,1
4635057,9215751,1
4635057,9237370,1
4635057,9421292,15
4635057,9422551,1
4635057,9423599,1
4635057,9445876,7
4635057,9493203,1
4635057,9493210,1
4635057,9494275,1
4635057,9494282,1
4635057,9499123,1
4635057,9499130,1
4635057,9499137,1
4635057,9499146,1
4635057,9499162,1
4635057,9499169,1
4635057,9499183,1
4635057,9499207,1
4635057,9499215,1
4635057,9499245,1
4635057,9499252,1
4635057,9499307,1
4635057,9499314,1
4635057,9499420,1
4635057,9499427,1
4635057,9499435,1
4635057,9530333,1
4635057,9530340,1
4635057,9927082,1
4635057,11115401,1
4635057,11144258,1
4635057,11906284,1
4635057,11906329,1
4635057,12745771,9
4635057,12948470,6
4635057,14333371,3
4635057,14818307,1
4635057,16089743,1
4635057,16098538,2
4635057,16637377,1
4635057,17150791,1
4635057,17274390,1
4635057,17668526,1
4635057,17874520,1
4635057,17874525,1
4635057,17874530,1
4635057,17874635,1
4635057,17874782,1
4635057,17874787,1
4635057,18839580,1
4635057,19045334,1
4635057,19194561,1
4635057,19194566,1
4636432,4108016,2
4636432,4154421,1
4636432,4635057,8
4637677,2612527,1
4644679,2612527,1
4651929,29,14
4651929,677717,12
4651929,2932028,5
4651929,3814853,6
4651929,3913629,4
4651929,4099900,2
4651929,4119387,2
4651929,4247099,1
4651929,4661379,1
4651929,4661411,1
4651929,4661632,1
4651929,4661756,1
4651929,4662285,1
4651929,4662445,1
4651929,4676504,1
4651929,4982172,10
4651929,5836163,60
4651929,5836206,24
4651929,6557581,10
4651929,7196392,2
4651929,7421507,3
4651929,7828725,22
4651929,7982896,1
4651929,8065380,3
4651929,8069478,1
4651929,8198238,6
4651929,8198317,11
4651929,8231264,2
4651929,8274902,14
4651929,8419602,22
4651929,8427677,4
4651929,8509987,8
4651929,8711574,5
4651929,8712361,1
4651929,8842220,1
4651929,8847957,3
4651929,8978117,2
4651929,9287906,1
4651929,9291474,6
4651929,9291938,1
4651929,9525492,2
4651929,9796812,2
4651929,9897223,22
4651929,10681487,1
4651929,10682411,1
4651929,10831005,1
4651929,10944822,2
4651929,11178891,5
4651929,11210000,2
4651929,11248536,3
4651929,11279244,6
4651929,11605861,3
4651929,11645541,6
4651929,11826171,1
4651929,13802896,1
4651929,13986583,6
4651929,14547259,2
4651929,15617305,2
4651929,15636958,1
4651929,15683275,1
4651929,16014063,4
4651929,16181377,3
4651929,16486385,1
4651929,16625432,2
4651929,17013169,1
4651929,17434825,2
4651929,17525174,1
4651929,17591442,1
4651929,17671219,1
4651929,17913032,4
4651929,17970228,1
4651929,17975828,1
4651929,17975874,1
4651929,17980698,2
4664256,16353832,1
4664256,16782830,1
4664256,17295912,3
4665186,3486381,1
4665186,4354933,1
4665186,4635057,1
4665186,7092086,1
4665186,7843730,2
4665186,7852250,1
4665186,11543212,1
4665186,12948470,1
4665186,16223537,3
4665186,16795524,1
4665186,17434825,7
4665627,4235139,7
4679139,8245513,1
4700078,4119387,1
4700078,8094859,2
4700078,8980589,2
4700078,10160250,7
4700182,4119387,4
4700182,7935088,1
4700182,17068730,2
4721538,4985759,1
4721538,8980589,1
4778745,8689674,1
4847079,16178283,3
4856184,4391978,1
4876704,2628785,16
4876704,2914206,1
4876704,3538129,1
4876704,3756659,2
4876704,3768124,1
4876704,3806652,10
4876704,3844309,1
4876704,3844323,1
4876704,3844330,1
4876704,3913613,2
4876704,4119387,2
4876704,4227544,6
4876704,4229950,2
4876704,4311586,10
4876704,4327684,1
4876704,4415241,4
4876704,4876994,1
4876704,4883289,1
4876704,4885836,1
4876704,4918603,1
4876704,4918691,1
4876704,4919449,1
4876704,4919810,1
4876704,4948230,1
4876704,5836387,2
4876704,6143930,6
4876704,6220384,1
4876704,7612147,1
4876704,7982896,3
4876704,8068173,2
4876704,8070971,3
4876704,8158245,2
4876704,8177199,1
4876704,8402002,1
4876704,8426501,1
4876704,8509987,2
4876704,8670503,1
4876704,8844159,1
4876704,8932110,2
4876704,8981761,12
4876704,9583435,1
4876704,9619313,1
4876704,9619327,1
4876704,9619334,1
4876704,9619341,1
4876704,9619348,1
4876704,9629827,1
4876704,9848186,1
4876704,10293348,1
4876704,10495502,3
4876704,10944822,2
4876704,11036169,1
4876704,11045146,1
4876704,11045160,1
4876704,11045170,1
4876704,11045291,1
4876704,11045297,1
4876704,11045387,1
4876704,11045412,1
4876704,11045418,1
4876704,11045466,1
4876704,11045505,1
4876704,11045648,1
4876704,11045655,1
4876704,11045934,1
4876704,11046105,1
4876704,11046245,1
4876704,11177451,1
4876704,11177647,1
4876704,11178891,1
4876704,11183708,1
4876704,11183726,1
4876704,11183924,7
4876704,11184009,1
4876704,11184015,1
4876704,11184021,1
4876704,11184030,1
4876704,11184041,1
4876704,11184053,1
4876704,11184103,1
4876704,11184115,1
4876704,11184236,1
4876704,11210000,1
4876704,11605861,5
4876704,12037370,1
4876704,12037380,1
4876704,13713401,1
4876704,13713421,1
4876704,13713529,2
4876704,13849557,6
4876704,14031586,5
4876704,15481779,4
4876704,15605987,1
4876704,15674294,4
4876704,16193739,1
4876704,16193745,1
4876704,16193751,1
4876704,16295025,1
4876704,16719145,1
4876704,16786096,1
4876704,16786101,1
4876704,16786107,1
4876704,16795524,2
4876704,16795838,2
4876704,16848573,1
4876704,17165711,2
4876704,17203611,1
4876704,17278257,1
4876704,17278298,1
4876704,17434825,2
4876704,17437725,5
4876704,17438175,2
4876704,17456006,1
4876704,17497470,1
4876704,17497475,1
4876704,17591993,1
4876704,17591998,1
4876704,17592003,1
4876704,17592013,1
4876704,17592018,1
4876704,17592023,1
4876704,17592028,1
4876704,17592033,1
4876704,17671219,2
4876704,17718267,1
4876704,17718274,1
4876704,17718400,1
4876704,17720441,1
4876704,17762417,6
4876704,17897097,1
4876704,17897102,1
4876704,17907622,1
4876704,17915473,1
4876704,17915478,1
4876704,17977058,1
4876704,17980792,1
4876704,19048063,1
4876704,19063151,7
4884579,29,14
4884579,3347708,6
4884579,3347834,4
4884579,3497901,2
4884579,3587612,6
4884579,3664102,2
4884579,3819157,6
4884579,4117305,4
4884579,4134539,6
4884579,4227544,10
4884579,4229950,6
4884579,4230061,4
4884579,4230739,8
4884579,4241192,8
4884579,4411505,14
4884579,4412036,16
4884579,4412315,2
4884579,4414426,4
4884579,4415241,2
4884579,4444354,16
4884579,4518546,4
4884579,4884579,6
4884579,5019924,10
4884579,5051342,2
4884579,5835799,6
4884579,5835815,2
4884579,5836035,10
4884579,5836163,6
4884579,5836197,8
4884579,5836206,10
4884579,5836387,2
4884579,5937084,2
4884579,6054857,1
4884579,6348534,3
4884579,6349312,1
4884579,6350009,1
4884579,6702830,2
4884579,6704232,4
4884579,7187384,6
4884579,7196392,4
4884579,7690945,6
4884579,7786053,4
4884579,7828725,2
4884579,7829784,2
4884579,7838405,2
4884579,7840203,10
4884579,7891312,14
4884579,8066542,6
4884579,8068173,2
4884579,8118474,8
4884579,8262302,8
4884579,8262372,10
4884579,8262503,10
4884579,8263140,14
4884579,8263285,2
4884579,8338584,2
4884579,8393981,2
4884579,8413663,14
4884579,8419602,2
4884579,8513389,4
4884579,8559607,12
4884579,8798010,2
4884579,8850802,14
4884579,8865199,2
4884579,8891315,12
4884579,9531722,4
4884579,9609048,16
4884579,9730873,4
4884579,9766793,14
4884579,9796812,20
4884579,9809626,12
4884579,9813188,8
4884579,9889095,4
4884579,9897223,6
4884579,9983191,8
4884579,10056280,2
4884579,10259967,2
4884579,11691603,6
4884579,11813287,2
4884579,11906842,1
4884579,12726582,6
4884579,12871993,8
4884579,14460113,2
4884579,14898816,10
4884579,15571194,6
4884579,15721919,10
4884579,15722867,2
4884579,15734988,2
4884579,16015738,2
4884579,16039470,18
4884579,16058860,8
4884579,16210988,18
4884579,16435965,22
4884579,16438190,10
4884579,16440649,12
4884579,16444327,18
4884579,16627773,6
4884579,16627838,12
4884579,16627861,12
4884579,16629757,6
4884579,16629788,16
4884579,16629931,4
4884579,16630024,4
4884579,16630264,18
4884579,16630385,8
4884579,16630941,18
4884579,16631114,26
4884579,16631222,2
4884579,16846805,32
4884579,16850888,4
4884579,16939375,6
4884579,16977881,4
4884579,17066673,1
4884579,17147410,14
4884579,17527543,1
4884579,18028397,38
4911714,3450751,1
4919895,677717,2
4919895,3522293,4
4919895,4195012,2
4919895,4982172,4
4919895,8066411,2
4919895,8509987,2
4919895,8792120,2
4919895,8924186,2
4919895,8957325,4
4919895,8978117,4
4919895,9511772,2
4919895,9525492,2
4919895,9741463,6
4919895,9852662,1
4919895,10246566,4
4919895,14547259,4
4919895,16625432,2
4926999,4635057,4
4926999,8262372,3
4926999,9747418,3
4974356,17068730,1
4982172,29,2
4982172,677717,6
4982172,3234817,8
4982172,3347834,2
4982172,3522293,6
4982172,4230749,6
4982172,4381377,2
4982172,4411688,1
4982172,4414184,2
4982172,4919895,4
4982172,5053417,1
4982172,5836035,4
4982172,6611894,2
4982172,7196392,2
4982172,7616956,8
4982172,7690945,4
4982172,7802210,4
4982172,7838405,10
4982172,7897469,6
4982172,7901791,2
4982172,8066411,2
4982172,8094859,2
4982172,8259192,4
4982172,8260011,2
4982172,8419602,4
4982172,8427677,4
4982172,8504660,6
4982172,8509987,4
4982172,8723397,2
4982172,8773879,2
4982172,8792120,4
4982172,8850802,2
4982172,8924186,6
4982172,8957325,4
4982172,8978117,2
4982172,8997281,4
4982172,9525492,6
4982172,9574259,2
4982172,9707941,2
4982172,9730873,6
4982172,9741463,4
4982172,9766793,2
4982172,9847388,2
4982172,10169396,2
4982172,11524047,4
4982172,11525714,2
4982172,11813287,2
4982172,15617305,6
4982172,16846805,2
4983938,3497901,2
4983938,3991518,2
4983938,4152020,4
4983938,4229950,1
4983938,4391978,1
4983938,4393049,3
4983938,4415241,4
4983938,4651929,1
4983938,7971031,1
4983938,8835968,1
4983938,8978117,1
4983938,9291474,1
4983938,9707941,1
4983938,10056280,3
4983938,16485079,1
4983938,16795524,1
4985759,2439134,1
4985759,3813487,2
4985759,4154421,4
4985759,4279887,15
4985759,4391317,11
4985759,4780707,2
4985759,4985759,2
4985759,5155033,1
4985759,5198356,1
4985759,5198372,1
4985759,5198447,1
4985759,5453333,2
4985759,5921226,1
4985759,5941711,1
4985759,8118474,46
4985759,8177374,1
4985759,8179708,1
4985759,9489003,1
4985759,9747418,18
4985759,12745771,1
4985759,17068730,2
4985759,17276227,1
4985759,17910493,1
4985759,18151854,1
4985759,18839580,3
4985759,19056865,1
4985759,19194301,1
4985759,19195048,1
4991243,4598109,1
4991243,11333054,1
4991243,15253921,1
5016710,3813487,1
5019924,29,2
5019924,2506050,10
5019924,3234817,32
5019924,3299214,14
5019924,3347708,16
5019924,3497901,2
5019924,3522293,2
5019924,3587612,4
5019924,3664102,8
5019924,3886356,4
5019924,3890028,8
5019924,4022539,16
5019924,4195012,14
5019924,4227304,8
5019924,4227544,2
5019924,4229950,6
5019924,4230061,2
5019924,4230749,20
5019924,4234009,6
5019924,4235139,2
5019924,4241192,10
5019924,4241237,24
5019924,4381129,6
5019924,4381377,20
5019924,4414163,4
5019924,4414184,2
5019924,4415241,10
5019924,4444354,12
5019924,4514494,1
5019924,4575178,1
5019924,4598109,6
5019924,4598363,14
5019924,4884579,12
5019924,5051342,8
5019924,5835799,14
5019924,5835815,4
5019924,5836035,4
5019924,5836163,8
5019924,5836181,2
5019924,5836197,8
5019924,5836206,6
5019924,5836387,2
5019924,5966099,8
5019924,6611894,6
5019924,6699205,22
5019924,6703240,6
5019924,7196392,2
5019924,7616956,20
5019924,7786053,6
5019924,7802210,22
5019924,7828725,6
5019924,7829784,2
5019924,7838405,4
5019924,7840203,6
5019924,7840791,18
5019924,7868195,6
5019924,7891312,2
5019924,7897469,8
5019924,7901791,4
5019924,8034919,1
5019924,8066542,6
5019924,8068173,4
5019924,8094859,16
5019924,8274902,8
5019924,8338584,12
5019924,8413663,4
5019924,8427677,2
5019924,8504660,2
5019924,8509987,4
5019924,8559607,10
5019924,8798010,6
5019924,8835968,2
5019924,8850802,10
5019924,8877158,2
5019924,8888636,1
5019924,8891315,2
5019924,8924186,2
5019924,8978117,2
5019924,8980589,76
5019924,9074101,8
5019924,9469519,6
5019924,9511772,2
5019924,9525492,6
5019924,9556700,4
5019924,9609048,6
5019924,9707941,2
5019924,9730873,2
5019924,9796812,8
5019924,9813188,2
5019924,9889095,2
5019924,9897223,2
5019924,10163418,8
5019924,10809383,1
5019924,11524047,22
5019924,11525714,2
5019924,11813287,8
5019924,12475432,2
5019924,12704069,2
5019924,12827855,1
5019924,12871993,8
5019924,12962772,1
5019924,14798627,2
5019924,15421363,6
5019924,15592096,2
5019924,15617305,14
5019924,15707553,1
5019924,16014063,1
5019924,16240569,4
5019924,16393011,1
5019924,16691937,1
5019924,16720240,8
5019924,16736507,1
5019924,16807407,2
5019924,16846805,20
5019924,16850888,12
5019924,17013073,6
5019924,17295912,4
5019924,17871996,1
5019924,18038407,1
5019924,18548373,1
5019924,18598859,1
5030808,2612527,2
5030808,3486381,9
5030808,3712893,1
5030808,4119387,3
5030808,4651929,2
5030808,7107433,1
5030808,7845346,1
5030808,7851153,1
5030808,7852250,3
5030808,7864823,3
5030808,7865652,1
5030808,7873135,4
5030808,7934904,3
5030808,7935088,2
5030808,8021456,5
5030808,8244723,12
5030808,8245014,3
5030808,8245692,10
5030808,8245869,1
5030808,8246081,1
5030808,8256186,2
5030808,8399890,2
5030808,10160250,1
5030808,11543212,2
5030808,13589251,1
5030808,13789482,1
5030808,16259595,1
5033480,17295912,1
5051342,2506050,2
5051342,3234817,20
5051342,3299214,20
5051342,3347708,10
5051342,3497901,2
5051342,3522293,2
5051342,3664102,10
5051342,3886356,12
5051342,3890028,2
5051342,4022539,16
5051342,4103336,2
5051342,4195012,8
5051342,4227304,8
5051342,4227544,4
5051342,4229950,6
5051342,4230061,18
5051342,4230739,6
5051342,4230749,14
5051342,4234009,8
5051342,4241192,8
5051342,4241237,24
5051342,4381129,10
5051342,4381377,10
5051342,4414163,14
5051342,4414184,8
5051342,4415241,6
5051342,4444354,16
5051342,4575178,1
5051342,4598109,6
5051342,4598363,6
5051342,4884579,12
5051342,4982172,2
5051342,5019924,6
5051342,5786898,1
5051342,5835799,8
5051342,5836163,10
5051342,5836181,2
5051342,5836197,14
5051342,5836206,10
5051342,5836387,2
5051342,5966099,2
5051342,6611894,8
5051342,6699205,10
5051342,6703240,4
5051342,7026287,1
5051342,7057894,4
5051342,7196392,2
5051342,7616956,18
5051342,7690945,8
5051342,7786053,12
5051342,7802210,20
5051342,7828725,4
5051342,7829784,2
5051342,7840203,4
5051342,7840791,32
5051342,7868195,12
5051342,7897469,2
5051342,8066542,8
5051342,8068173,4
5051342,8094859,28
5051342,8274902,2
5051342,8297018,10
5051342,8318813,1
5051342,8338584,8
5051342,8413663,2
5051342,8419602,2
5051342,8504660,2
5051342,8559607,12
5051342,8689674,4
5051342,8712361,1
5051342,8798010,4
5051342,8850802,6
5051342,8924186,2
5051342,8978117,2
5051342,8980589,70
5051342,9074101,2
5051342,9294475,1
5051342,9423829,1
5051342,9469519,16
5051342,9525492,2
5051342,9531722,2
5051342,9556700,2
5051342,9583435,1
5051342,9609048,4
5051342,9766793,16
5051342,9796812,4
5051342,9809626,2
5051342,9813188,6
5051342,9889095,4
5051342,9897223,6
5051342,10056280,18
5051342,10163418,10
5051342,11524047,12
5051342,11813287,6
5051342,12475432,2
5051342,12505209,1
5051342,12552178,1
5051342,12623951,2
5051342,12871993,10
5051342,14634636,1
5051342,14635551,1
5051342,14643691,1
5051342,14761284,1
5051342,15421363,6
5051342,15592096,8
5051342,15617305,16
5051342,16178283,4
5051342,16240569,16
5051342,16382301,1
5051342,16405545,1
5051342,16625432,2
5051342,16720240,10
5051342,16797672,4
5051342,16846805,10
5051342,16850888,4
5051342,17013073,8
5051342,17107661,1
5051342,17166682,1
5051342,17290378,1
5051342,17295912,18
5051342,17544019,1
5051342,17942676,1
5053417,29,1
5053417,4227544,1
5053417,4235139,2
5053417,4415241,4
5053417,4598109,1
5053417,4884579,1
5053417,6703240,1
5053417,7840791,3
5053417,7897469,1
5053417,8504660,1
5053417,8509987,1
5053417,9556700,1
5053417,9707941,1
5053417,17013073,1
5090549,3712893,5
5090549,7092417,9
5090549,7107433,73
5090549,7845346,3
